post_id,post_caption,content_type,total_likes,num_shares,comment_text,comment_likes
1260822772268636,"ಬಸವಜಯಂತಿಯ ಪ್ರಯುಕ್ತ ನಮ್ಮ ನಿವಾಸದಲ್ಲಿರುವ ಗೋವುಗಳಿಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ವಿಶೇಷ ಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು.
S S Mallikarjun 

#BasavaJayanthi #SpecialPooja #Basavanna",Unknown,778,9,",🙏🏾🙏🏾",0
1260822772268636,"ಬಸವಜಯಂತಿಯ ಪ್ರಯುಕ್ತ ನಮ್ಮ ನಿವಾಸದಲ್ಲಿರುವ ಗೋವುಗಳಿಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ವಿಶೇಷ ಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು.
S S Mallikarjun 

#BasavaJayanthi #SpecialPooja #Basavanna",Unknown,778,9,,0
1260822772268636,"ಬಸವಜಯಂತಿಯ ಪ್ರಯುಕ್ತ ನಮ್ಮ ನಿವಾಸದಲ್ಲಿರುವ ಗೋವುಗಳಿಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ವಿಶೇಷ ಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು.
S S Mallikarjun 

#BasavaJayanthi #SpecialPooja #Basavanna",Unknown,778,9,,0
1260822772268636,"ಬಸವಜಯಂತಿಯ ಪ್ರಯುಕ್ತ ನಮ್ಮ ನಿವಾಸದಲ್ಲಿರುವ ಗೋವುಗಳಿಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ವಿಶೇಷ ಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು.
S S Mallikarjun 

#BasavaJayanthi #SpecialPooja #Basavanna",Unknown,778,9,"Gomataya aashirwada praptavaagali  , prasanna kumar Advocate Harihar",0
1260822772268636,"ಬಸವಜಯಂತಿಯ ಪ್ರಯುಕ್ತ ನಮ್ಮ ನಿವಾಸದಲ್ಲಿರುವ ಗೋವುಗಳಿಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ವಿಶೇಷ ಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು.
S S Mallikarjun 

#BasavaJayanthi #SpecialPooja #Basavanna",Unknown,778,9,ಹೇಗೇ ಗೋ ಪೂಜೆ ಮಾಡತಿರೋ  ಗೋಹತ್ಯ ಮಾಡುವರಿಂದ ಗೋ ಸಂರಕ್ಷಣೆ ಮಾಡಿ ಮೇಡಮ್,1
1260876715596575,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕಕ್ಕರಗೊಳ್ಳ ಗ್ರಾಮದೇವತೆ ಊರಮ್ಮದೇವಿಯ ದೇವಸ್ಥಾನಕ್ಕೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಗೆ ವಿಶೇಷ ಪೂಜೆ ಸಲ್ಲಿಸಲಾಯಿತು.
S S Mallikarjun 

#OorammaDeviTemple #Kakkaragollah",Unknown,280,5,ನಮ್ಮ ಮೆಚ್ಚಿನ ಸಂಸದರೆ ಈ ದಿನ ನಾವು ದಾವಣಗೆರೆಯ ಎಂಎಂ ಕೃಷ್ಣ ಪೆಟ್ರೋಲ್ ಬಂಕ್ ನಲ್ಲಿ ನಮ್ಮ ವಾಹನಕ್ಕೆ ಸಿಎನ್ಜಿಯನ್ನು ತುಂಬಿಸಲು ಹೋದಾಗ 469 ರೂಪಾಯಿ ಸಿಎಂಜಿ ತುಂಬಿದ ಹಣ ಆಗಿರುತ್ತದೆ ಆದರೆ ಪೆಟ್ರೋಲ್ ಬಂಕ್ ನವರು ನಾವು ಹೊರಗಡೆಯಿಂದ ಸಿ ಎನ್ ಜಿ ಯನ್ನು ತರುತ್ತಿರುವುದರಿಂದ ಹತ್ತು ರೂಪಾಯಿ ಹೆಚ್ಚಾಗಿ ಕೇಳಿರುತ್ತಾರೆ ನಾವು  480 ರೂಪಾಯಿಗಳನ್ನು ಕೊಟ್ಟು ಬಂದಿರುತ್ತೇವೆ ನಾವು ನಿಮ್ಮಲ್ಲಿ ಕೇಳಿಕೊಳ್ಳುವುದೇನೆಂದರೆ ಈ ರೀತಿ ಹೆಚ್ಚಾಗಿ ಹಣ ಪಡೆಯುವುದನ್ನು ನಿರ್ಬಂಧಿಸಬೇಕೆಂದು ತಮ್ಮಲ್ಲಿ ಕೋರಿಕೊಳ್ಳುತ್ತೇವೆ,0
1260876715596575,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕಕ್ಕರಗೊಳ್ಳ ಗ್ರಾಮದೇವತೆ ಊರಮ್ಮದೇವಿಯ ದೇವಸ್ಥಾನಕ್ಕೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಗೆ ವಿಶೇಷ ಪೂಜೆ ಸಲ್ಲಿಸಲಾಯಿತು.
S S Mallikarjun 

#OorammaDeviTemple #Kakkaragollah",Unknown,280,5,🙏🏼,0
1260732808944299,"ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನ ಅರಸೀಕೆರೆಯಲ್ಲಿ ಶ್ರೀ ಪೂಜ್ಯ ಶಾಂತಲಿಂಗ ದೇಶಿಕೇಂದ್ರ ಮಹಾಸ್ವಾಮಿಗಳವರ ದಿವ್ಯ ಸಾನಿಧ್ಯದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧು-ವರರಿಗೆ ಶುಭಹಾರೈಸಲಾಯಿತು. ಇದೇ ವೇಳೆ ಶ್ರೀ ಬಸವಗುರುಕಿರಣ ಪ್ರಶಸ್ತಿ, ಕೋಲಶಾಂತೇಶ್ವರ ಸೇವಾ ಪ್ರಶಸ್ತಿ ಪ್ರದಾನ ಮಾಡಲಾಯಿತು. ಬಸವಜಯಂತಿ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ನಡೆದ ಬಸವತೊಟ್ಟಿಲು ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಮಗುವಿಗೆ ನಾಮಕರಣ ನೆರವೇರಿಸಲಾಯಿತು.
ಕೃಷಿಯನ್ನು ಅವಲಂಬಿಸಿದ ಈ ಭಾಗದ ಜನಗಳಿಗೆ ಅದರಲ್ಲೂ ವಿಶೇಷವಾಗಿ ದುರ್ಬಲರಿಗೆ,ಅನಾಥರಿಗೆ ಹಾಗೂ ಸರ್ವಜನರಿಗೆ ಅನುಕೂಲವಾಗಲಿ ಎಂಬ ದೃಷ್ಟಿಯಿಂದ ಶ್ರೀಮಠ ಬಹಳ ವರ್ಷಗಳಿಂದಲೂ ಬಸವ ಜಯಂತಿ ಎಂದೇ ಸರ್ವಧರ್ಮಗಳ ಉಚಿತ ಸಾಮೂಹಿಕ  ವಿವಾಹವನ್ನು ಏರ್ಪಡಿಸುತ್ತಾ ಬಂದಿರುವುದು ಜಗಮೆಚ್ಚಿದ ಕೆಲಸವಾಗಿದೆ.ಸ್ವತಹ ಸ್ವಾಮೀಜಿಗಳು ಬೇಸಾಯ ಮಾಡಿ ಮಠದ ಅಭಿವೃದ್ಧಿ ಪಡಿಸಿರುವುದು ಆದರ್ಶಯುತ ಕಾರ್ಯವಾಗಿದೆ
#DeshikendraSwamiji #HarapanahalliEvent #BasavaTottilu",Unknown,122,1,💋💋💋,0
1260732808944299,"ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನ ಅರಸೀಕೆರೆಯಲ್ಲಿ ಶ್ರೀ ಪೂಜ್ಯ ಶಾಂತಲಿಂಗ ದೇಶಿಕೇಂದ್ರ ಮಹಾಸ್ವಾಮಿಗಳವರ ದಿವ್ಯ ಸಾನಿಧ್ಯದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧು-ವರರಿಗೆ ಶುಭಹಾರೈಸಲಾಯಿತು. ಇದೇ ವೇಳೆ ಶ್ರೀ ಬಸವಗುರುಕಿರಣ ಪ್ರಶಸ್ತಿ, ಕೋಲಶಾಂತೇಶ್ವರ ಸೇವಾ ಪ್ರಶಸ್ತಿ ಪ್ರದಾನ ಮಾಡಲಾಯಿತು. ಬಸವಜಯಂತಿ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ನಡೆದ ಬಸವತೊಟ್ಟಿಲು ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಮಗುವಿಗೆ ನಾಮಕರಣ ನೆರವೇರಿಸಲಾಯಿತು.
ಕೃಷಿಯನ್ನು ಅವಲಂಬಿಸಿದ ಈ ಭಾಗದ ಜನಗಳಿಗೆ ಅದರಲ್ಲೂ ವಿಶೇಷವಾಗಿ ದುರ್ಬಲರಿಗೆ,ಅನಾಥರಿಗೆ ಹಾಗೂ ಸರ್ವಜನರಿಗೆ ಅನುಕೂಲವಾಗಲಿ ಎಂಬ ದೃಷ್ಟಿಯಿಂದ ಶ್ರೀಮಠ ಬಹಳ ವರ್ಷಗಳಿಂದಲೂ ಬಸವ ಜಯಂತಿ ಎಂದೇ ಸರ್ವಧರ್ಮಗಳ ಉಚಿತ ಸಾಮೂಹಿಕ  ವಿವಾಹವನ್ನು ಏರ್ಪಡಿಸುತ್ತಾ ಬಂದಿರುವುದು ಜಗಮೆಚ್ಚಿದ ಕೆಲಸವಾಗಿದೆ.ಸ್ವತಹ ಸ್ವಾಮೀಜಿಗಳು ಬೇಸಾಯ ಮಾಡಿ ಮಠದ ಅಭಿವೃದ್ಧಿ ಪಡಿಸಿರುವುದು ಆದರ್ಶಯುತ ಕಾರ್ಯವಾಗಿದೆ
#DeshikendraSwamiji #HarapanahalliEvent #BasavaTottilu",Unknown,122,1,ಬಸವ ಜಯಂತಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಮೇಡಂ ನಿಮಗೂ ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬ ದವರಿಗೂ ದೇವರು ಒಳ್ಳೆಯ ಆಯಸ್ಸು ಅರೋಗ್ಯ ದಯಪಾಲಿಸಲಿ ಎಂಧು ಬೇಡಿ ಕೊಳುತ್ತೆನೆ ಅಂಥೋನಿ ಸ್ವಾಮಿ ಮಾಜಿ mahanara ಪಾಲಿಕೆ ಸದಸ್ಯರು ಬೆಂಗಳೂರು,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,Wishing you all also happy Basava Jayanti madam,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,ಬಸವ ಜಯಂತಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಮೇಡಂ ನಿಮಗೂ ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬ ದವರಿಗೂ ದೇವರು ಒಳ್ಳೆಯ ಆಯಸ್ಸು ಅರೋಗ್ಯ ದಯಪಾಲಿಸಲಿ ಎಂಧು ಬೇಡಿ ಕೊಳುತ್ತೆನೆ,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,ಬಸವ ಜಯಂತಿ ಶುಭಾಶಯಗಳು ಮೇಡಂ,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,🙏🙏,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,ಒಳ್ಳೆಯ ಮೆಸೇಜ್ ಮೇಡಂ,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,Happy Basava Jayanti to all,0
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,🙏🙏🙏🙏,0
