post_id,post_caption,content_type,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis
1190149912669256,"ಎಂದಿನಂತೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಜೊತೆಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚೆ ಮಾಡಲಾಯಿತು
#NammaPrabha #MPOfDavangere",Unknown,583,7,0,🚩💛❤️🇮🇳🍦🍦🥦🌾🙏🪖🪖⛑️🩺🩺😍🎉🎉🎄😘🎶🥰📹📹💕 Good morning madam super working speech madam congratulations Jai hind Jai baratha mathaki Jai Jawan Jai Kishan madam congratulations 🚩💛❤️🇮🇳🇮🇳🍦🥦🌾🪖🪖⛑️🩺🩺😍🎉😘😘🎶🥰📹📹💕🍔🌅🥪🥪💋💋🤩⛄🍰🍞🔥🧬🥳🍥⛱️🥪🏬,te-Latn,🥦🪖🪖🩺🩺🥰 Good morning madam super working speech madam congratulations Jai hind Jai baratha mathaki Jai Jawan Jai Kishan madam congratulations 🥦🪖🪖🩺🩺🥰🥪🥪🤩🧬🥳🥪
1190149912669256,"ಎಂದಿನಂತೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಜೊತೆಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚೆ ಮಾಡಲಾಯಿತು
#NammaPrabha #MPOfDavangere",Unknown,583,7,0,No 1work tai 👌👌👌👍👍👍,lt,No 1 work is this
1190149912669256,"ಎಂದಿನಂತೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಜೊತೆಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚೆ ಮಾಡಲಾಯಿತು
#NammaPrabha #MPOfDavangere",Unknown,583,7,0,I like u madam,en,I like u madam
1190149912669256,"ಎಂದಿನಂತೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಜೊತೆಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚೆ ಮಾಡಲಾಯಿತು
#NammaPrabha #MPOfDavangere",Unknown,583,7,0,ಬಡವರ ಪಾಲಿನ ಅಮ್ಮ ನೀವು. ನಿಮ್ಮ ಜನ ಸೇವೆ ಈಗೆ ಮುಂದುವರಿಯಲಿ 🌹,kn,You are the mother of the poor. May your service to the people continue.
1190149912669256,"ಎಂದಿನಂತೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಜೊತೆಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚೆ ಮಾಡಲಾಯಿತು
#NammaPrabha #MPOfDavangere",Unknown,583,7,0,ತ್ರೀಬಲ್ ಎಂಜೆನ್ ಸರ್ಕಾರ,kn,Triple engine government
1190149912669256,"ಎಂದಿನಂತೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಕ್ಷೇತ್ರದ ಜನರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಜೊತೆಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚೆ ಮಾಡಲಾಯಿತು
#NammaPrabha #MPOfDavangere",Unknown,583,7,0,🙏🙏,en,
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,Good job madam,en,Good job madam
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,🙏🏾 ಆ ದೇವರು ಶ್ರೀ ಉಚ್ಚಂಗಮ್ಮ ತಮಗೂ ತಮ್ಮ ಕುಟುಂಬ ವರ್ಗದವರಿಗೂ ಆರೋಗ್ಯ ಆಯುರಸ್ತು ಸದಾ ಸುಖ ಶಾಂತಿ ನೆಮ್ಮದಿಯನ್ನು ಶ್ರೀ ಮಹಾತಾಯಿ ತಮಗೆ ಕರುಣಿಸಲಿ 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾,kn,"May the Goddess Sri Ucchangamma grant you and your family good health, happiness, peace and prosperity."
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,🙏🏼,en,
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,🙏🙏,en,
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,,en,
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,🙏,en,
1190705565947024,"ಬಸಾಪುರದ ಶ್ರೀ ಹುಚ್ಚೆಂಗಮ್ಮ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಯ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,497,2,0,ಉಧೋ ಉಧೋ ಉಚ್ಚoಗಮ್ಮ,kn,Udho Udho Ucchogamma
1190469689303945,"ಪ್ರತಿಷ್ಠಿತ ಪದ್ಮಭೂಷಣ ಹಾಗೂ ಪದ್ಮಶ್ರೀ ಪ್ರಶಸ್ತಿಗೆ ಭಾಜನರಾದ ದಿಗ್ಗಜರಿಗೆ ಹಾರ್ದಿಕ ಅಭಿನಂದನೆಗಳು.ನಿಮ್ಮೆಲ್ಲರ ಸಾಧನೆ  ಸ್ಪೂರ್ತಿದಾಯಕ ಹಾಗೂ ಪ್ರೇರಣಾದಾಯಕವಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",Unknown,165,2,0,Thanks great leader,en,Thanks great leader
1190469689303945,"ಪ್ರತಿಷ್ಠಿತ ಪದ್ಮಭೂಷಣ ಹಾಗೂ ಪದ್ಮಶ್ರೀ ಪ್ರಶಸ್ತಿಗೆ ಭಾಜನರಾದ ದಿಗ್ಗಜರಿಗೆ ಹಾರ್ದಿಕ ಅಭಿನಂದನೆಗಳು.ನಿಮ್ಮೆಲ್ಲರ ಸಾಧನೆ  ಸ್ಪೂರ್ತಿದಾಯಕ ಹಾಗೂ ಪ್ರೇರಣಾದಾಯಕವಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",Unknown,165,2,0,"""ಅನಂತ್ ನಾಗ್"" ಅವರಿಗೆ 2-3 ವರ್ಷಗಳಿಂದ ಪದ್ಮ ಪ್ರಶಸ್ತಿ ವೆಬ್ಸೈಟ್ ನಲ್ಲಿ ಸಾರ್ವಜನಿಕರಿಂದ ಶಿಫಾರಸು ಮಾಡುವ ಅವಕಾಶದಲ್ಲಿ ಶಿಫಾರಸು ಮಾಡಿದ್ದೆ ಈಗಲಾದರು ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ಒಂದು ಪದ್ಮ ಪ್ರಶಸ್ತಿ ಬಂದಿದೆ, ಮುಂದೆ ನಮ್ಮ ""ಉಮಾಶ್ರೀ "" ಅವರಿಗೆ ಬರಲೇಬೇಕು.",kn,"I had recommended &quot;Anant Nag&quot; for 2-3 years on the Padma Awards website, in the public recommendation opportunity. Now that the Kannada film industry has received a Padma Award, our &quot;Umashree&quot; must come next."
1190469689303945,"ಪ್ರತಿಷ್ಠಿತ ಪದ್ಮಭೂಷಣ ಹಾಗೂ ಪದ್ಮಶ್ರೀ ಪ್ರಶಸ್ತಿಗೆ ಭಾಜನರಾದ ದಿಗ್ಗಜರಿಗೆ ಹಾರ್ದಿಕ ಅಭಿನಂದನೆಗಳು.ನಿಮ್ಮೆಲ್ಲರ ಸಾಧನೆ  ಸ್ಪೂರ್ತಿದಾಯಕ ಹಾಗೂ ಪ್ರೇರಣಾದಾಯಕವಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",Unknown,165,2,0,ಎಲ್ರಿಗೂ ಅಭಿನಂದನೆಗಳು 💐💐,kn,Congratulations to everyone.
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,ಮಕ್ಕಳ ಶಿಕ್ಷಣ ಆರೋಗ್ಯ ಕುರಿತ ನಿಮ್ಮ ಚಿಂತನೆ ಶ್ಲಾಘನೀಯ.,kn,Your thoughts on children&#39;s education and health are commendable.
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,Where are large Scale industries in Davanagere?,en,Where are large Scale industries in Davanagere?
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,🎉🎊🥙🫡🌹🌹🌹💐💐💐,und,🥙🫡
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,Madam vidyanagar after win u didn't come,en,Madam vidyanagar after win u didn't come
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,🎉🎊🥙🫡🌹🌹🌹💐💐💐,und,🥙🫡
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,Great job 👍,en,Great job
1192689999081914,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯ, ವಿದ್ಯಾರ್ಥಿಗಳ ಉನ್ನತ ಶಿಕ್ಷಣ ಸೇರಿದಂತೆ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಕುರಿತು ಇಂಡಿಯನ್ ಎಕ್ಸ್ ಪ್ರೆಸ್ ಮಾಧ್ಯಮದೊಂದಿಗೆ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ......
#NammaPrabha #MPOfDavangere",Unknown,280,6,0,Super speech madam,en,Super speech madam
1189389242745323,"ದಾವಣಗೆರೆಯ ಜೆಜೆಎಂ ವೈದ್ಯಕೀಯ ಕಾಲೇಜಿನಲ್ಲಿ ನಡೆದ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಸಂದರ್ಭ.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",Unknown,826,15,1,ಕಣ್ಣು ನೂರು ಸಾಲದು ಶಿವ ಪಾರ್ವತಿಯ ನೋಡಲು ❤️❤️❤️,kn,A hundred eyes are not enough to see Shiva and Parvati.
1189389242745323,"ದಾವಣಗೆರೆಯ ಜೆಜೆಎಂ ವೈದ್ಯಕೀಯ ಕಾಲೇಜಿನಲ್ಲಿ ನಡೆದ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಸಂದರ್ಭ.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",Unknown,826,15,0,Congratulations,en,Congratulations
1189389242745323,"ದಾವಣಗೆರೆಯ ಜೆಜೆಎಂ ವೈದ್ಯಕೀಯ ಕಾಲೇಜಿನಲ್ಲಿ ನಡೆದ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಸಂದರ್ಭ.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",Unknown,826,15,0,👌👌,en,
1189389242745323,"ದಾವಣಗೆರೆಯ ಜೆಜೆಎಂ ವೈದ್ಯಕೀಯ ಕಾಲೇಜಿನಲ್ಲಿ ನಡೆದ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಸಂದರ್ಭ.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",Unknown,826,15,0,👍🎉🙏,en,
