post_id,post_caption,content_type,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis
1282963720054541,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಎಲ್ಲಾ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು‌ ಆಲಿಸಲಾಯಿತು ಜೊತೆಗೆ ‌ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,598,3,0,Congratulations 🎊.,en,Congratulations .
1282963720054541,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಎಲ್ಲಾ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು‌ ಆಲಿಸಲಾಯಿತು ಜೊತೆಗೆ ‌ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,598,3,1,ಮೇಡಂ ಅವರಿಗೆ ತುಂಬಾ ಅಭಿನಂದನೆಗಳು ಪ್ರತಿನಿಧಿಗಳ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳುತ್ತಿದ್ದೀರಿ ಅಲ್ಲವೇ ಸಂತೋಷ ಅಧಿಕಾರಿಗಳಾದರು ಉನ್ನತವಾಗಿ ಕಾಣುತ್ತಿದ್ದೀರಿ ಸಂತೋಷ 🙏🏻🌹👍🏻,kn,"Many congratulations to Madam. You are listening to the problems of the representatives, aren&#39;t you? It&#39;s nice that you are looking at the officials in a superior manner."
1282963720054541,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಎಲ್ಲಾ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು‌ ಆಲಿಸಲಾಯಿತು ಜೊತೆಗೆ ‌ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,598,3,1,ಅತ್ಯುತ್ತಮ ಜನಪರ ಸೇವೆ ಮೇಡಮ್. ಅಭಿನಂದನೆಗಳು,kn,"Excellent public service, Madam. Congratulations."
1282963720054541,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಎಲ್ಲಾ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು‌ ಆಲಿಸಲಾಯಿತು ಜೊತೆಗೆ ‌ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,598,3,0,,en,
1282963720054541,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಎಲ್ಲಾ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು‌ ಆಲಿಸಲಾಯಿತು ಜೊತೆಗೆ ‌ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,598,3,0,,en,
1281573803526866,"ವಾರದ ವರದಿ; ಪ್ರಗತಿ ಮತ್ತು ಸೇವೆಯ ಹಾದಿ.... | May 12 - May 18
#NammaPrabha #MPOfDavangere",Unknown,86,0,0,🙏🌷Jai Ho 💐🇮🇳,hi-Latn,Hail Lord
1281838446833735,"9 ವರ್ಷಗಳ ನಿರೀಕ್ಷೆಗೆ ಇಂದು ತಕ್ಕ ಪ್ರತಿಫಲ ಸಿಕ್ಕಿದೆ! 
ನಮ್ಮ RCB, 4ನೇ ಬಾರಿ IPL ಫೈನಲ್ ತಲುಪಿದೆ — ಈ ಕ್ಷಣ, ಪ್ರತಿ ಕನ್ನಡಿಗನ ಹೃದಯದಲ್ಲಿ ಹೆಮ್ಮೆಯ ಸ್ವರವಾಗಿದೆ. ❤️💛

ಇದು ಕೇವಲ ಆಟವಲ್ಲ, ಇದು ಪ್ರಾಮಾಣಿಕ ಶ್ರಮ, ಸಹನೆ ಮತ್ತು ತಂಡದ ಮನೋಬಲದ ವಿಜಯ.
ನಮ್ಮ ಯುವಕರಿಗೆ ಪ್ರೇರಣೆ ನೀಡುವಂತಹ ಕ್ಷಣ.

ನಮ್ಮ ತಂಡಕ್ಕೆ ಮುಂದಿನ ಹಂತಕ್ಕೆ ಹಾರೈಕೆಗಳು.

#RCB #Ipl2025 #esalacupnamde",Unknown,147,1,0,All the best,en,All the best
1281838446833735,"9 ವರ್ಷಗಳ ನಿರೀಕ್ಷೆಗೆ ಇಂದು ತಕ್ಕ ಪ್ರತಿಫಲ ಸಿಕ್ಕಿದೆ! 
ನಮ್ಮ RCB, 4ನೇ ಬಾರಿ IPL ಫೈನಲ್ ತಲುಪಿದೆ — ಈ ಕ್ಷಣ, ಪ್ರತಿ ಕನ್ನಡಿಗನ ಹೃದಯದಲ್ಲಿ ಹೆಮ್ಮೆಯ ಸ್ವರವಾಗಿದೆ. ❤️💛

ಇದು ಕೇವಲ ಆಟವಲ್ಲ, ಇದು ಪ್ರಾಮಾಣಿಕ ಶ್ರಮ, ಸಹನೆ ಮತ್ತು ತಂಡದ ಮನೋಬಲದ ವಿಜಯ.
ನಮ್ಮ ಯುವಕರಿಗೆ ಪ್ರೇರಣೆ ನೀಡುವಂತಹ ಕ್ಷಣ.

ನಮ್ಮ ತಂಡಕ್ಕೆ ಮುಂದಿನ ಹಂತಕ್ಕೆ ಹಾರೈಕೆಗಳು.

#RCB #Ipl2025 #esalacupnamde",Unknown,147,1,0,Congratulations 🎊 👏,en,Congratulations
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,12,ಎಲ್ಲಾ.... OK. ನಮ್ಮ ದಾವಣಗೆರೆ... ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣ  Plan ಮಾಡಿದ Engineer ಯಾರು ಅಂತಾ.... ಬಸ್ ಸ್ಟ್ಯಾಂಡಲ್ಲಿ ಕುಳಿತ ಪ್ರತಿಯೊಬ್ಬ.... ಜನಸಾಮಾನ್ಯರು.... ಕೇಳ್ತಾರೆ. OMG.,kn,Everyone.... OK. Our Davangere... Who is the engineer who planned the private bus stand.... Everyone sitting at the bus stand.... the common people.... are asking. OMG.
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,0,చిన్న వ్యాపారస్తులకు శుభవార్త మేడమ్ గారు క౦గ్రాజులేషన్స్💐💐💐💐💐,te,"Good news for small business owners, congratulations, Madam."
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,3,ಜನ ನಾಯಕರೆಂದರೆ ಹೀಗಿರಬೇಕು,kn,This is what a leader should be like.
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,3,ಕಾಂಗ್ರೆಸ್ ಅಂದ್ರೆ ಭ್ರಷ್ಟಾಚಾರ      ಭ್ರಷ್ಟಾಚಾರ ಅಂದ್ರೆ ಕಾಂಗ್ರೆಸ್        ನಮ್ಮ ಹೊಲದಲ್ಲಿರುವ ಕಾಂಗ್ರೆಸ್ ಗಿಡ ಎಗೋ ಹಾಗೆ ಈ ಕಾಂಗ್ರೆಸ್  ಹೇಳುವುದು ಆಚಾರ ------ ಅದೆ ಹೇಳತಾರಲ್ಲ ಹಾಗೆ,kn,"Congress means corruption, corruption means Congress, the Congress plant in our field is like this, this Congress says the rules ------ that&#39;s not what they say"
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,3,ಯಾವುದೇ ಸರ್ಕಾರದ ಕಟ್ಟಡ ಸಭಾಂಗಣ. ಸಮುದಾಯದ ಭವನ ಕಟ್ಟಿದಾಗ ದಾರ್ಶನಿಕರು. ದೇಶಸೇವೆ ಮಾಡಿದ ನಾಯಕರ ಬಸವಾದಿ ಶರಣರ..ಹೆಸರುಗಳನ್ನು ಇಡುವುದು ಉತ್ತಮ... ತಮ್ಮ ತಮ್ಮ ಹೆಸರನ್ನು ಇಡುವುದು ಸೂಕ್ತ ವಲ್ಲ..,kn,"Any government building, auditorium, community hall, etc., should be named after the visionaries, leaders who served the country, Basavadi Sharanar, etc. It is better to keep their own names. It is not appropriate to keep their own names."
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,0,The officers should understand your concern and care towards merchants madam then only these things come into reality.,en,The officers should understand your concern and care towards merchants madam then only these things come into reality.
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,0,ದಾವಣಗೆರೆ ಚಿಗಟೇರಿ ಆಸ್ಪತ್ರೆ ಯಲ್ಲಿ ಎಂ ಆರ್ ಐ ಸ್ಕ್ಯಾನಿಂಗ್ ಮಿಷನ್ ಇಲ್ಲ ಮೊದಲು ಅ ಕೆಲಸ ಮಾಡಿ ಬಡ ಜನರಿಗೆ ಅನುಕೂಲ ಆಗಲಿ ಅದು ಬಿಟ್ಟು ತಮ್ಮ ತಮ್ಮ ಆಸ್ಪತ್ರೆ ಯ ಅನುಕೂಲ ಮಾಡಿಕೊಳ್ಳತ್ತರೆ,kn,"There is no MRI scanning mission at Davangere Chigateri Hospital. First, let&#39;s do that work and benefit the poor people. Otherwise, they will benefit their own hospitals."
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,0,ನಿಮ್ಮ ಕಡೆಯವರಿಗೆ ಅತಿ ಕಡಿಮೆ ಬಾಡಿಗೆ ಕೊಡಿ.ಅವಾಗ ಬರುತಾರ ಮೆಡಮ್.,kn,"Pay the lowest rent to your neighbors. Then come back, madam."
1280892753594971,"ದಾವಣಗೆರೆಯ ಖಾಸಗಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎರಡನೇ ಮಹಡಿಯಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಮಳಿಗೆಗಳಿಗೆ ಗ್ರಾಹಕರು ಬರುತ್ತಿಲ್ಲ. ಸ್ಮಾರ್ಟ್‌ಸಿಟಿ ಯೋಜನೆಯಡಿ ಕಲ್ಪಿಸಿದ ಮೂಲಸೌಲಭ್ಯ ಜನರಿಗೆ ಉಪಯೋಗವಾಗಬೇಕು. ಬೀದಿಬದಿ ವ್ಯಾಪಾರಸ್ಥರು ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿದ್ದಾರೆ. ಅವರಿಗೆ ಈ ಮಳಿಗೆಗಳನ್ನು ನೀಡುವ ವ್ಯವಸ್ಥೆ ಆಗಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,1807,38,1,ಮೇಡಂ ಎಲೆ ಬೇತೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿಯಲ್ಲಿ ಅಕ್ರಮ ನಡಿತಾ ಇದೆ ರೈತರ ಪಾಣಿ ಮಾಡಕ್ ಹಾಕಿದ್ರೆ ಎರಡು ವರ್ಷ ಆದ್ರೂ ಪಾನಿ ಕೊಡುತ್ತಿಲ್ಲ ದಯವಿಟ್ಟು ರೈತರ ಕಡೆ ಗಮನ ಕೊಡಿ,kn,"Madam, there is illegal activity in Betur Gram Panchayat. Even after two years, farmers are not getting water. Please pay attention to the farmers."
1281722996845280,"ಹರಿಹರ ನಗರ ಹಾಗೂ ತಾಲ್ಲೂಕಿನ ಗ್ರಾಮೀಣ ಭಾಗದಿಂದ ಪ್ರತಿನಿತ್ಯ ದಾವಣಗೆರೆ ವಿಶ್ವವಿದ್ಯಾಲಯಕ್ಕೆ ಕೆಎಸ್ ಆರ್ ಟಿಸಿ ಬಸ್ ಸಂಚಾರಕ್ಕೆ ಅನುಕೂಲ ಮಾಡಿಕೊಡಲಾಗಿದೆ.ವಿದ್ಯಾರ್ಥಿಗಳು ಸದುಪಯೋಗ ಪಡೆದುಕೊಳ್ಳ ಬಹುದಾಗಿದೆ.
#Harihara #KSRTC #StudentTransport",Unknown,131,4,0,,en,
