post_id,post_caption,content_type,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis,sentiment_score,topic
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,8,ಸರ್ ಅವರೊಬ್ಬ ದೊಡ್ಡ ಡಾಕ್ಟರ್ ಹಾಗೂ ಮೇಲಾಗಿ ಶಾಮನೂರು ಕುಟುಂಬದ ಸೊಸೆ ಹಾಗಾಗಿ ದೊಡ್ಡ ಮನೆತನದ ಸೊಸೆ ಹೇಗಿರಬೇಕು ಹಾಗೆ ಇದ್ದಾರೆ.ರಾಜ್ಯದಲ್ಲಿ ಮಹಿಳಾ ಮುಖ್ಯಮಂತ್ರಿ ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ಆದರೂ‌ ಆಶ್ಚರ್ಯ ಪಡಬೇಕಾಗಿಲ್ಲ ಸರ್ ..ಅವರೊಬ್ಬ ಆದರ್ಶ ಪ್ರಾಧ್ಯಾಪಕ ಮೌಲ್ಯಗಳನ್ನು ಬೆಳೆಸಿಕೊಂಡಿರುವ ಮಹಾನನಾಯಕಿ ಹಾಗೂ ನಿಮ್ಮ ಆಶೀರ್ವಾದದಿಂದ ಅವರು ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ರಾಜ್ಯದ ಚುಕ್ಕಾಣಿ ಹಿಡಿಯಬೇಕು ಎನ್ನುವುದು ರಾಜ್ಯದ ಜನತೆಯ ಆಶಯ...,kn,"Sir, she is a great doctor and moreover, the daughter-in-law of the Shamanur family, so she is as a daughter-in-law of a great family should be. There is no need to be surprised if a woman Chief Minister in the state will be there in the future, Sir. She is a great leader who has cultivated ideal professorial values, and with your blessings, it is the hope of the people of the state that she should take the helm of the state in the future...",1.0,Praise
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,3,ಇವು ಕನ್ನಡ ಮಾತಾಡೋ ಯೋಗೀತೆ ಇಲ್ಲ ಇವರ ಹಿಂದಿ ಯಾವನಿಗೆ ಬೆಕ್ಕು,kn,"These are Kannada speakers, there is no yoga song, their Hindi is a cat",-1.0,Criticism
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,4,"ಮಾನ್ಯರೇ, ನಮಸ್ಕಾರ ಬೂದಾಳ್ ರಸ್ತೇ ಯ್ಲಲಿ ಇರುವಂಥಹ ಮುಬಾರಕ್ ಶಾದಿಮಹಾಲನ ಮುಂಭಾಗದಲ್ಲಿರುವ ಫಾರೂಖಿಯ ಆಜಾಮ್ ಲೇಔಟ್ ನಲ್ಲಿ ಸುಮಾರು ಕುಟುಂಬಗಳು ವಾಸಮಾಡುತ್ತಿದ್ದು, ನಮಗೆಲ್ಲ ಕುಡಿಯುವ ನೀರು ಬೇಕಾಗಿದೆ ಹಾಗೂ cc ರಸ್ತೆ ಗಳು, ವಿದ್ಯುತ್ ದೀಪಗಳು, ಡ್ರೈನೇಜ್ ಗಳ ಅವಶ್ಯಕತೆ ಇದ್ದು ದಯಮಾಡಿ ಮಂಜೂರು ಮಾಡಿ ಕೊಡಬೇಕಾಗಿ ತಮ್ಮಲ್ಲಿ ಈ ಮೂಲಕ ವಿನಂತಿ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದೇನೆ.
      ಇಂತಿ ತಮ್ಮ ವಿಧೇಯ ಹಿರಿಯ ನಾಗರಿಕ.",kn,"Respected Sir, Hello, there are about 100 families living in Farooquia Azam Layout, opposite Mubarak Shadi Mahal on Budal Road. We all need drinking water and we need CC roads, electric lights, and drainage. I hereby request you to kindly sanction it. Yours faithfully, senior citizen.",0.0,Infrastructure
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,3,ಅಜ್ಜಂ ಲೇಔಟನ್ನು ಮಾಡಿದ ಮಾಲೀಕ ಯಾರು ತಮ್ಮಲ್ಲಿ ವಿನಂತಿಸುತ್ತೇನೆ,kn,I request you to tell me who is the owner of the layout of Ajam.,0.0,Infrastructure
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,0,,en,,,
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,0,,en,,,
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,0,,en,,,
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,0,ಕನ್ನಡ ಮಾತಾಡು ತಾಯಿ,tcy,Kannada speaking mother,0.0,Healthcare
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,0,,en,,,
1232495221768058,"ನವದೆಹಲಿ ಸಂಸತ್ ಭವನದ ಸಭಾಂಗಣದಲ್ಲಿ 
ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಸಚಿವಾಲಯದ ಸ್ಥಾಯಿ ಸಮಿತಿಯ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿದ ನಂತರ ಸಮಿತಿಯ ಸದಸ್ಯರೊಂದಿಗೆ ಸೌಹಾರ್ದಯುತವಾಗಿ ಚರ್ಚೆ ನಡೆಸಲಾಯಿತು ಬಳಿಕ ಸಂಸದರುಗಳೊಂದಿಗೆ  ಮಾತನಾಡಿದ ಕ್ಷಣ.
#Parliament #HealthCommittee #MPs #Meeting #PolicyTalks",Unknown,469,5,0,ಮೇಡಂ 👌👌👌👌👌ನೀವೊಂತರ ಎಲ್ಲ ಮಹಿಳೆಯರಿಗೂ ಆದರ್ಶ🙏,kn,"Madam, you are an ideal for all women.",1.0,Praise
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,16,ಸಂಸತ್ ಭವನಕ್ಕೆ ಒಂದು ಕಳೆ ಮೊದಲ ಬಾರಿ MP ಆಗಿದ್ದರೂ ಸಹ ಎಲ್ಲಾ ವಿಷಯ ಚನ್ನಾಗಿ ಮಾತನಾಡುತ್ತಾರೆ ದಾವಣಗೆರೆ MP ಆಗಿದ್ದರೂ ಸಹ ರಾಯಚೂರು ಏಮ್ಸ್ ಬಗ್ಗೆ ಇರುವ ಇವರ ಕಳಕಳಿ ಮೆಚ್ಚುವಂತಹದು ನಿಜ್ವಾಗ್ಲೂ ಇಂತಹ MP ಗಳು ದೇಶಕ್ಕೆ ಮಾದರಿ ನಿಮಗೆ ಕೋಟಿ ನಮನಗಳು ಮ್ಯಾಮ್ 💐💐🙏🙏🙏,kn,"A weed in the Parliament House, even though he is a first-time MP, he speaks well on all issues. Even though he is a Davangere MP, his concern for Raichur AIIMS is admirable. Such MPs are truly role models for the country. Millions of salutes to you, ma&#39;am.",1.0,Praise
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,10,"ದಾವಣಗೆರೆ ಎಷ್ಟು ಬೆಳೆದರೂ ಒಂದು ಸರ್ಕಾರಿ ಮೆಡಿಕಲ್ ಕಾಲೇಜು ಯಾಕೆ ತರಲು ಆಗುತ್ತಿಲ ಅದರ ಬಗ್ಗೆನೂ ಸ್ವಲ್ಪ ಯೋಚನೆ ಮಾಡಿ.

ದಾವಣಗೆರೆ ಪ್ರೈವೇಟ್ ಹಾಸ್ಪಿಟಲ್ ಮೇಲೆ ಜನರಿಗೆ ನಂಬಿಕೆ ಯಿಲ್ಲದೆ ಮಣಿಪಾಲ್, ಬೆಂಗಳೂರು ಗೆ ಹೋಗುತ್ತಿದರೆ ಅದರ ಬಗ್ಗೆನೂ ಸ್ವಲ್ಪ ಯೋಚನೆ ಮಾಡಿ.",kn,"No matter how much Davangere grows, why can&#39;t it bring a government medical college? Think about it a little. If people don&#39;t trust Davangere private hospitals and go to Manipal and Bangalore, think about that a little.",-1.0,Healthcare
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,5,ಕೃಷ್ಣಾ ಮೇಲ್ದಂಡೆ ಯೋಜನೆಯ ಅನುಷ್ಠಾನ ಸಂಬಂಧಿಸಿದಂತೆ ಧ್ವನಿ ಸಂಸತ್ತಿನಲ್ಲಿ ಮೊಳಗಲಿ ಮೇಡಂ.,kn,"Madam, please raise your voice in Parliament regarding the implementation of the Krishna Upper River Project.",0.0,Praise
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,2,Davangere ಯಲ್ಲಿ ಯಾವಾಗ Dims ಬರುತ್ತೆ govt medical College???,kn,When will Dims come to Davangere govt medical college???,0.0,Healthcare
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,0,"ರಾಯಚೂರಿನ ಸಂಸದರು ಒಂದು ದಿನವಾದರೂ ಏಮ್ಸ್ ಆಸ್ಪತ್ರೆಗಾಗಿ ಮಾತಾಡಿಲ್ಲ ,, ಮತ್ತು ಅಧಿಕಾರಿ ಕೂಡ ಆಗಿದ್ದವರು ಎಲ್ಲಿಂದಲೋ ಬಂದು ರಾಯಚೂರಿಗೆ ಪಾಗ ಹಾಕಿದ್ದಾರೆ ,",kn,"The MP from Raichur has not spoken for AIIMS hospital even for a single day, and even those who are officers have come from somewhere and have attacked Raichur.",-1.0,Healthcare
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,0,,en,,,
