post_id,post_caption,content_type,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,most_positive_comment,original_positive_context,most_negative_comment,original_negative_context,weighted_engagement_rate
1226148642402716,"ಕಾರ್ಯಕ್ಷೇತ್ರದಲ್ಲಿ ನನ್ನ ದಿನಚರಿ...
#NammaPrabha #MPOfDavangere #davangere #ForThePeople",Unknown,515,9,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.006079545454545455
1230052595345654,"ದಾವಣಗೆರೆಯ ಭದ್ರಾ ಕಾಲುವೆಯ ಟೇಲ್-ಎಂಡ್ ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಾದ-ಹರಿಹರ, ಮಲೆಬೆನ್ನೂರು, ದಾವಣಗೆರೆ, ಹರಪನಹಳ್ಳಿ ಸೇರಿದಂತೆ ಸುಮಾರು 5,700 ಹೆಕ್ಟೇರ್ ಕೃಷಿ ಭೂಮಿಯನ್ನು ಹೊಂದಿದ್ದು, ನೂರಾರು ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಿಗೆ ನೀರು ಒದಗಿಸುತ್ತಿದೆ.ಈ ಕಾಲುವೆಗಳಲ್ಲಿ ಭಾರಿ ಹೂಳು ಶೇಖರಣೆಯಾಗಿರುವುದರಿಂದ ರೈತರು ವಾರ್ಷಿಕ ಒಂದೇ ಬೆಳೆಯುತ್ತಿದ್ದು ಆರ್ಥಿಕ ಸಂಕಷ್ಟಕ್ಕೆ ಒಳಗಾಗಿದ್ದಾರೆ.ಭದ್ರಾ ಕಾಲುವೆಯ ಹೂಳೆತ್ತಲು ಮತ್ತು ನೀರಿನ ಹರಿವನ್ನು ಸುಗಮಗೊಳಿಸಲು ಮತ್ತು ಆಧುನಿಕರಣಗೊಳಿಸಲು ಅಂದಾಜು ರೂ. 150 ಕೋಟಿಯ ವಿಶೇಷ ಅನುದಾನವನ್ನು ಕಾಲುವೆಗಳ ಕೊನೆ ಭಾಗದ ರೈತರ ಅನುಕೂಲಕ್ಕಾಗಿ ಬಿಡುಗಡೆ ಮಾಡಬೇಕು ಎಂದು ಸಂಸತ್ತಿನಲ್ಲಿ ಮಾತನಾಡಲಾಯಿತು.
Indian National Congress 
Indian National Congress - Karnataka 

#BhadraCanal #Davangere #Harihar #Malebennur #Harapanahalli #Farmers",Unknown,4520,189,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.055670454545454544
1231973351820245,"""ಪಾರ್ವತಿ"" ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಕ್ಷಣಗಳು.ಪಾರ್ವತಿ ಎಂಬುದು ನಮ್ಮಲ್ಲಿರುವ ಒಳಗಿನ ಶಕ್ತಿ ಅದನ್ನು ನಮ್ಮಿಂದ ಮಾತ್ರ ಹೊರತರಲು ಸಾಧ್ಯ...
#InnerStrength #Parvati #SelfEmpowerment",Unknown,646,17,1,1.0,,0.0,Healthcare,"Madam, please bring government medical college to davangere it will benefit needy and poor people at large.","Madam, please bring government medical college to davangere it will benefit needy and poor people at large.",No distinct negative comment,N/A,0.007738636363636363
1233967924954121,"ರಾಯಚೂರಿನಲ್ಲಿ ಏಮ್ಸ್ ಸಂಸ್ಥೆ ಸ್ಥಾಪಿಸಲು 
ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ಮನವಿ ಮಾಡಲಾಯಿತು. ಈ ಬಗ್ಗೆ ಕರ್ನಾಟಕದ ಸಂಸದರೊಂದಿಗೆ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#AIIMSInRaichur #KarnatakaMPs #HealthCare #RaichurDevelopment #AIIMSIndia",Unknown,3110,167,1,0.0,,0.0,Praise,Sister..,ಅಕ್ಕ..,No distinct negative comment,N/A,0.03914772727272727
1234135431604037,"ನವದೆಹಲಿಯ ಕರ್ನಾಟಕ ಭವನದಲ್ಲಿ ನಡೆದ ಪತ್ರಿಕಾಗೋಷ್ಠಿಯಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
#KarnatakaBhavan #NewDelhi #PressConference",Unknown,1487,64,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.018363636363636363
1234686348215612,"ಶಿವಶರಣರ ಆಶಯದಂತೆ ಪ್ರತಿ ಮಹಿಳೆಗೂ ಶಿಕ್ಷಣ,ಸಮಾನ ಅವಕಾಶ ದೊರೆಯಬೇಕು ಹಾಗೂ ಪ್ರೋತ್ಸಾಹ ಜೊತೆಗೆ ಒಳ್ಳೆಯ ನುಡಿ ಆಕೆಯ ಸಾಧನೆಗೆ ,ಯಶಸ್ಸಿಗೆ ಕಾರಣವಾಗಲಿದೆ....
#WomenEmpowerment #EqualOpportunities #EducationForAll #SuccessThroughSupport",Unknown,6115,104,6,0.5,0.7,0.16666666666666666,Praise,Super,ಸೂಪರ್,"Thooooooooo daridra henne, voted against THEFT BOARD bill.","Thooooooooo daridra henne, voted against THEFT BOARD bill.",0.07192045454545455
1241123940905186,"ವಿದ್ಯಾರ್ಥಿಗಳ ಸಬಲೀಕರಣಕ್ಕೆ ಉತ್ತಮ ಶಿಕ್ಷಣ, ಜೀವನದ ಮೌಲ್ಯ ಹಾಗೂ ಶಿಸ್ತು ಮುಖ್ಯ‌...
#EmpoweringStudents #QualityEducationMatters #DisciplineAndValues #StrongValuesStrongFuture",Unknown,1077,47,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.013329545454545455
1245101650507415,"ಗೃಹಕಚೇರಿ ಹಾಗೂ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದಲ್ಲಿ ನನ್ನ ದಿನಚರಿ
#NammaPrabha #MPOfDavangere",Unknown,795,7,3,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.009227272727272728
1250236026660644,"ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದಲ್ಲಿ ನನ್ನ ದಿನಚರಿ...
#NammaPrabha #MPOfDavangere",Unknown,851,10,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.009909090909090909
1256276022723311,"ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದಲ್ಲಿ ನನ್ನ ದಿನ...
#NammaPrabha #MPOfDavangere",Unknown,507,12,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.006045454545454546
1256364696047777,"ವಾರದ ವರದಿ; ಪ್ರಗತಿ ಮತ್ತು ಸೇವೆಯ ಹಾದಿ.... | April 07 - April 13
#NammaPrabha #MPOfDavangere",Unknown,145,4,1,0.0,,0.0,Infrastructure,What works done by you posing for photo session inauguration of some function of new building opening s functions program that's all eating food or nunganna nunganna nunganna nunganna nunganna nunganna nunganna nunganna nunganna money through program hosts better business than clean clean clean clean clean clean clean Davangere surrounding areas and thunga bhadra river bed side cleaning cleaning cleaning cleaning accompanied the same bathroom cleaning lady bar dancer lady from Italy,What works done by you posing for photo session inauguration of some function of new building opening s functions program that's all eating food or nunganna nunganna nunganna nunganna nunganna nunganna nunganna nunganna nunganna money through program hosts better business than clean clean clean clean clean clean clean Davangere surrounding areas and thunga bhadra river bed side cleaning cleaning cleaning cleaning accompanied the same bathroom cleaning lady bar dancer lady from Italy,No distinct negative comment,N/A,0.00175
1256935312657382,"ರಾಜ್ಯದ ಸಮಸ್ಯೆಗಳ ಬಗ್ಗೆ ನವದೆಹಲಿಯ ಸಂಸತ್ತಿನಲ್ಲಿ ಜನರ ಧ್ವನಿಯಾಗಿ ಪ್ರತಿಧ್ವನಿಸಿದ ದಾವಣಗೆರೆ ಸಂಸದರಾದ ಡಾ.ಪ್ರಭಾ‌ ಮಲ್ಲಿಕಾರ್ಜುನ್.ಕರ್ನಾಟಕ ರಾಜ್ಯ ಹಾಗೂ ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಗೆ ಕೇಂದ್ರದ ಯೋಜನೆಗಳು ಹಾಗೂ‌ ಅನುದಾನ ತರಲು‌ ಸದಾ ಶ್ರಮಿಸುತ್ತಿರುವ ನಮ್ಮ ಎಂಪಿ ರಾಜ್ಯಕ್ಕೇ ಮಾದರಿಯಾಗಿದ್ದಾರೆ.
#VoiceOfThePeople #DavangereMP #DrPrabhaMallikarjun #KarnatakaPride #InParliament #DevelopmentForAll #CentralSchemes #WorkingForThePeople #LeadershipMatters",Unknown,436,13,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.005272727272727273
1257643402586573,"ಮಕ್ಕಳಿಗೆ ಪ್ರಾಯೋಗಿಕ ಹಾದಿಯ ಮೂಲಕ ದೊರೆತ ಶಿಕ್ಷಣ ಮನಸ್ಸಿನಲ್ಲಿ ಆಳವಾಗಿ ನೆಲೆಸುತ್ತದೆ....ಪ್ರಾಯೋಗಿಕ ಪಾಠಗಳು ಮಕ್ಕಳ ಕಲಿಕೆಗೂ ಸಹಕಾರಿ....
#ExperientialLearning #LearningByDoing #HandsOnEducation #PracticalLearning #ChildEducation #DeepLearning #EffectiveTeaching",Unknown,3749,82,27,0.6875,0.22916666666666669,0.0,Praise,You are an exceptional MP and very intellectual personality ma'am. I respect you.,You are an exceptional MP and very intellectual personality ma'am.  I respect you.,Chigateri hospital have pigs and dogs ....in New buildings. Plz visit once madam,"Chigateri hospital have pigs and dogs ....in New buildings. 
Plz visit once madam",0.04477272727272727
1258607912490122,"ಜನರ ನಡುವೆ ನನ್ನ ದಿನಚರಿ..
#NammaPrabha #MPOfDavangere",Unknown,1042,13,3,0.0,0.0,0.0,Criticism,Tq sister,Tq sister,No distinct negative comment,N/A,0.012170454545454545
1259916589025921,"When you believe in yourself, that’s the beginning of your success.
#NammaPrabha #MPOfDavangere",Unknown,321,1,1,-1.0,,1.0,Criticism,"S.. BJP.. Khan... census of the... ganjis..... tell them to do it.....!!!! Due to the failure of the Lokayukta police.. due to the weak judicial system..... DK, Yeddyurappa, Deve Gowda.... Ashok, Katta Naidu.... HDK... the census of the dead ganji satis who support them should be in jail.... Ugly.... Ugly.","ಎಸ್.. ಬಿಜೆಪಿ.. ಖಾನ್ ಗಂಜಿಗಳ... ಗಣತಿ..... ಮಾಡಲು ಹೇಳಿ.....!!!!

ಲೋಕಾಯುಕ್ತ ಪೊಲೀಸ್ ವೈಫಲ್ಯದಿಂದ .. ನಿದಾನ ನ್ಯಾಯಾಂಗ ವ್ಯವಸ್ಥೆ ಯಿಂದ.....ಜೈಲಲ್ಲಿರಬೇಕಾದ dk, ಯಡ್ಡಿಯೂರಪ್ಪ, ದೇವೇಗೌಡ.... ಅಶೋಕ, ಕಟ್ಟಾ ನೈಡು.... Hdk... ಇವರ ಬೆಂಬಲಿಸುವ ನರ ಸತ್ತ ಗಂಜಿ ಸಾಯಿತಿಗಳ ಗಣತಿ ಕೂಡ ಅಗ್ಲಿ.... ಆಗ್ಲಿ.

 🙄🙄🙄🙄",No distinct negative comment,N/A,0.003681818181818182
1260039279013652,"ಎಲ್ಲರಿಗೂ ನಮಸ್ಕಾರ,
ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನಲ್ಲಿರುವ ಕಕ್ಕರಗೊಳ್ಳದ ಗ್ರಾಮದೇವತೆ ಊರಮ್ಮದೇವಿ ದೇವಸ್ಥಾನದ ಲೋಕಾರ್ಪಣೆ ನಾಳೆ ನಡೆಯಲಿದೆ ಹಾಗೂ ಮೇ.1 ರಂದು ಜಗಜ್ಯೋತಿ ಬಸವಣ್ಣನವರ ಜಯಂತ್ಯೋತ್ಸವ,ಸರ್ವ ಶರಣ ಸಮ್ಮೇಳನ ಸಹ ಆಯೋಜಿಸಲಾಗಿದೆ.ಈ ಎಲ್ಲಾ ಕಾರ್ಯಕ್ರಮಗಳಿಗೆ ತಮಗೆಲ್ಲರಿಗೂ ಆತ್ಮೀಯ ಸ್ವಾಗತ.
#UrammaDeviTemple #TempleInauguration #JagajyothiBasavanna #BasavaJayanthi #SharanaSammelana",Unknown,5238,78,9,0.6666666666666666,0.33333333333333337,0.0,Praise,I wish you a very happy of the temple ceremony,I wish you a very happy of the temple ceremony,🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔,🙏🚩🙏🚩🙏🚩🙏🚩🙏🚩🙏🚩👍👍👍👍👍👍👍🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔🪔,0.06139772727272727
1260045532346360,"ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದಲ್ಲಿ ಜನರ ಜೊತೆ ಕಳೆದ ಕ್ಷಣಗಳು
#NammaPrabha #MPOfDavangere",Unknown,505,5,2,1.0,0.0,0.0,Praise,Great work madam congratulations,Great work madam congratulations,No distinct negative comment,N/A,0.005875
1260282262322687,"ಸರ್ವರಿಗೂ
ಜಗಜ್ಯೋತಿ,ವಿಶ್ವಮಾನವ ಹಾಗೂ ಭಕ್ತಿಭಂಡಾರಿ ಬಸವಣ್ಣನವರ ಜಯಂತಿಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. ಬಸವಣ್ಣನವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಮೌಲ್ಯಗಳನ್ನು ಜೀವನದಲ್ಲಿ ಅಳವಡಿಸಿಕೊಳ್ಳೋಣ...
#BasavannaJayanti #JagajyotiBasavanna",Unknown,284,8,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0034318181818181817
1260837738933806,"ದಾವಣಗೆರೆ ಸಮೀಪದ ಕಲ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ನೂತನ ಕೆಎಸ್ ಆರ್ ಟಿಸಿ ಸಾರಿಗೆ ಬಸ್ ಸಂಚಾರ ವ್ಯವಸ್ಥೆಗೆ ಚಾಲನೆ ನೀಡಲಾಯಿತು. ಕಲ್ಪನಹಳ್ಳಿಯಿಂದ ದಾವಣಗೆರೆಗೆ ಪ್ರತಿನಿತ್ಯ ಈ ಬಸ್ ಸಂಚರಿಸಲಿದೆ.
S S Mallikarjun 

#KSRTC #NewBusService #BusLaunch #Kalpanahalli",Unknown,238,3,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0027840909090909092
1260848938932686,"ನನ್ನ ಹುಟ್ಟೂರು ನಾನು ಆಡಿಬೆಳೆದ ನನ್ನೂರು
ಕಕ್ಕರಗೊಳ್ಳದ ಗ್ರಾಮದೇವತೆ ಊರಮ್ಮದೇವಿ ದೇವಸ್ಥಾನದ ಲೋಕಾರ್ಪಣೆ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಆಗಮಿಸಿದ್ದ ವೇಳೆ ನನ್ನ ಕುಟುಂಬದ ಸದಸ್ಯರಿಗೆ ಗ್ರಾಮಸ್ಥರು ತೋರಿದ ಪ್ರೀತಿ,ವಿಶ್ವಾಸ ಹಾಗೂ ಆತ್ಮೀಯತೆಗೆ ಸದಾ ಚಿರರುಣಿ...ಊರಮ್ಮದೇವಿಯ ಆಶೀರ್ವಾದ ಸದಾ ಎಲ್ಲರ ಮೇಲಿರಲಿ. ನನ್ನ ಊರಿನ ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗೆ ನಾನು ಸದಾ ಕಟಿಬದ್ಧಳಾಗಿರುತ್ತೇನೆ. ಈ ನೆನಪು ನನ್ನ ಹೃದಯದಲ್ಲಿ ಸದಾ ಜೀವಂತವಾಗಿರುತ್ತದೆ
S S Mallikarjun 

#DevotionAndBlessings #ForeverGrateful",Unknown,785,12,7,0.8,0.2,0.0,Praise,"Madam, I am from Tumkur district but I am your fan. Please eliminate all unemployment and poverty in your town.",ಮೇಡಂ ನಾನು ತುಮಕೂರ್ ಜಿಲ್ಲೆ but ನಿಮ್ಮ ಅಭಿಮಾನಿ. ನಿಮ್ಮ ಊರಿನ ಎಲ್ಲ ನಿರುದ್ಯೋಗ ಅಂಡ್ ಬಡತನ ನಿವಾರಣೆ ಮಾಡಿ,"The respect we get in our hometown is not the same as the respect we get in another town, even if we earn crores of money and have property, Madam.",ನಮ್ಮ ಹುಟ್ಟು ಊರಿನಲ್ಲಿ ಸಿಗುವ ಮರ್ಯಾದೆ ಬೇರೆ ಊರಿನಲ್ಲಿ ಕೋಟಿ ಹಣ ಸಂಪಾದನೆ ಮಾಡಿ ಆಸ್ತಿ ಇದ್ದರೂ ಮರ್ಯಾದೆ ಸಿಗುವದಿಲ್ಲ ಮೇಡಂ,0.009272727272727273
1260876715596575,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕಕ್ಕರಗೊಳ್ಳ ಗ್ರಾಮದೇವತೆ ಊರಮ್ಮದೇವಿಯ ದೇವಸ್ಥಾನಕ್ಕೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಭೇಟಿ ನೀಡಿ ದೇವಿಗೆ ವಿಶೇಷ ಪೂಜೆ ಸಲ್ಲಿಸಲಾಯಿತು.
S S Mallikarjun 

#OorammaDeviTemple #Kakkaragollah",Unknown,280,5,3,0.0,,0.0,Praise,To,Ki,No distinct negative comment,N/A,0.0033295454545454544
1260955168922063,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕಕ್ಕರಗೊಳ್ಳ ಗ್ರಾಮದಲ್ಲಿ ಬುಧವಾರ ನಡೆದ ಗ್ರಾಮದೇವತೆ ಊರಮ್ಮದೇವಿಯ ದೇವಸ್ಥಾನದ ಲೋಕಾರ್ಪಣೆ ನೆರವೇರಿಸಿ ನಂತರ ವೇದಿಕೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಮಾತನಾಡಲಾಯಿತು. ನನ್ನ ಹುಟ್ಟೂರಿನಲ್ಲಿ ನನ್ನ ಬಾಲ್ಯದ ದಿನಗಳನ್ನು ನೆನಪಿಸಿಕೊಳ್ಳುವ ಸಂದರ್ಭ ಒದಗಿಬಂದಿತ್ತು.ನಾನು ಆಡಿ ಬೆಳೆದ ನನ್ನೂರಿನಲ್ಲಿ ನನ್ನ ಜನರು ಹಾಗೂ ಕುಟುಂಬದ ಸದಸ್ಯರ ಮಧ್ಯೆ ವೇದಿಕೆಯಲ್ಲಿ ನನ್ನ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಳ್ಳುವ ಅವಕಾಶ ನನ್ನದಾಗಿತ್ತು.ಈ ಅವಕಾಶ ಒದಗಿಸಿಕೊಟ್ಟ ಎಲ್ಲರಿಗೂ ಅನಂತ ಧನ್ಯವಾದಗಳು...
S S Mallikarjun 

#Inauguration #TempleOpening #Kakragolla",Unknown,129,2,1,1.0,,0.0,Praise,"Dear Sharanu Sharanarthi Madam, may the grace of Basavadi Shiva Sharan always be upon you.",ಶರಣು ಶರಣಾರ್ಥಿ ಮೇಡಂ.ಬಸವಾದಿ ಶಿವಶರಣರ ಕೃಪೆ ಸದಾ ನಿಮ್ಮ ಮೇಲಿರಲಿ ಎಂದು ಹಾರೈಸುವೆ,No distinct negative comment,N/A,0.0015227272727272728
