post_id,post_caption,content_type,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,most_positive_comment,original_positive_context,most_negative_comment,original_negative_context,weighted_engagement_rate
1213916703625910,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಶುಕ್ರವಾರದ ದಿನಚರಿ....
#NammaPrabha #MPOfDavangere",Unknown,376,11,1,1.0,,0.0,Infrastructure,"Our Madam&#39;s admiration for drinking water was very happy because she spoke in the central government. She remembered the services of the representatives. Secondly, the lamp, the sewerage, whoever participates in all the programs. Santosh&#39;s status is not great, but if you solve good duties, it will remain forever. Jaljeevan machine taps are not new today. They became famous in Maharashtra in 1961 and are still high today. 2 Abdul Nazir Saab discovered borewells. They searched forever in the state of Karnataka. India. Prime Minister Modi brought Jaljeevan machine taps to Karnataka. It will remain forever. The same main feature. Property, status, and status have no value today. If you perform good duties, it will be valuable.",ನಮ್ಮ ಮೇಡಮ್ ಅವರನ್ನು ಮೆಚ್ಚುವಿಕೆ ಒಂದು ಕುಡಿಯುವ ನೀರು ಕೇಂದ್ರ ಸರ್ಕಾರದಲ್ಲಿ ಮಾತನಾಡಿದರು ಬಹಳ ಸಂತೋಷವಾಯಿತು ಏಕೆಂದರೆ ಪ್ರತಿನಿಧಿಗಳ ಸೇವೆಗಳನ್ನು ಸ್ಪಂದಿಸಿದರೆ ನೆನಪಿಸುತ್ತಾರೆ ಎರಡನೆಯದಾಗಿ ದೀಪ ಒಳಚರಂಡಿ ಯಾರೇ ಆಗಲಿ ಎಲ್ಲಾ ಕಾರ್ಯಕ್ರಮಗಳಿಗೆ ಭಾಗವಹಿಸುತ್ತಾರೆ ಸಂತೋಷ್ ಸ್ಥಾನಮಾನ ದೊಡ್ಡದಲ್ಲ ಗೌರವ ದೊಡ್ಡ ಒಳ್ಳೆಯ ಕರ್ತವ್ಯಗಳನ್ನು ಬಗೆಹರಿಸಿದರೆ ಶಾಶ್ವತವಾಗಿ ಉಳಿದುಕೊಳ್ಳುತ್ತದೆ ಜಲಜೀವನ್ ಮಿಷಿನ್ ನಲ್ಲಿಗಳನ್ನು ಇವತ್ತೇನು ಹೊಸದಲ್ಲ 1961ನೇ ಇಸ್ವಿನಲ್ಲಿ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಪ್ರಸಿದ್ಧವಾಯಿತು ಇಂದಿಗೂ ಉನ್ನತವಾಗಿದೆ 2 ಅಬ್ದುಲ್ ನಜೀರ್ ಸಾಬ್ ಕೊಳವೆ ಬಾವಿಗಳನ್ನು ಕಂಡು ಹಿಡಿದರು ಕರ್ನಾಟಕ ರಾಜ್ಯದಲ್ಲಿ ಶಾಶ್ವತವಾಗಿ ಹುಡುಕಿಕೊಂಡಿತು ಭಾರತ ಭಾರತ ಪ್ರಧಾನಿ ಮೋದಿ ಅವರು ಜಲಜೀವನ್ ಮಿಷಿನ್ ನಲ್ಲಿಗಳ ಕರ್ನಾಟಕಕ್ಕೆ ತಂದರು ಶಾಶ್ವತವಾಗಿ ಉಳಿದುಕೊಳ್ಳುತ್ತದೆ ಅದೇ ಮುಖ್ಯ ಲಕ್ಷಣ ಆಸ್ತಿ ಅಂತಸ್ತಿಗೂ ಸ್ಥಾನಮಾನಕ್ಕು ಇಂದಿಗೂ ಬೆಲೆ ಇಲ್ಲ ಒಳ್ಳೆಯ ಕರ್ತವ್ಯಗಳನ್ನು ಸಾಧನೆಪಡಿಸಿದರೆ ಬೆಲೆ 🙏🏻🌹,No distinct negative comment,N/A,0.0045340909090909095
1215473753470205,"ಕ್ಷೇತ್ರದಲ್ಲಿ ವಿವಾಹ ಕಾರ್ಯಕ್ರಮಗಳು ಹಾಗೂ ಪೂಜಾ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಕ್ಷಣಗಳು..
#NammaPrabha #MPOfDavangere",Unknown,3467,42,2,0.0,,0.0,Criticism,Madam Vidyanagar Barthahilla,Madam vidyanagar barthahilla,No distinct negative comment,N/A,0.040375
1220779839606263,"ಅಂತರಾಷ್ಟ್ರೀಯ ಮಹಿಳಾ ದಿನಾಚರಣೆಯ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಬಾಪೂಜಿ ಶಿಕ್ಷಣ ಸಂಸ್ಥೆಯ ಎಲ್ಲಾ ಮಹಿಳಾ ಸಿಬ್ಬಂದಿ ವರ್ಗದವರಿಗೆ ಮಿಸ್.ಪಾರ್ವತಿ ಹೆಸರಿನಲ್ಲಿ ಕಲೋತ್ಸವ ಹಾಗೂ ಕ್ರೀಡೋತ್ಸವ ಸ್ಪರ್ಧೆಗಳನ್ನು ಆಯೋಜಿಸಲಾಗಿದೆ.ಬನ್ನಿ ಭಾಗವಹಿಸಿ...
#BapujiEducationalInstitution #KalaUtsav",Unknown,4957,237,4,1.0,0.0,0.0,Praise,Perfect women of parliament jay karnataka,Perfect  women of parliament  jay karnataka,No distinct negative comment,N/A,0.061761363636363635
1220843449599902,"ಅಂತರಾಷ್ಟ್ರೀಯ ಮಹಿಳಾ ದಿನಾಚರಣೆಯ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಬಾಪೂಜಿ ಶಿಕ್ಷಣ ಸಂಸ್ಥೆಯ ಎಲ್ಲಾ ಮಹಿಳಾ ಸಿಬ್ಬಂದಿ ವರ್ಗದವರಿಗೆ ಮಿಸ್.ಪಾರ್ವತಿ ಹೆಸರಿನಲ್ಲಿ ಕಲೋತ್ಸವ ಹಾಗೂ ಕ್ರೀಡೋತ್ಸವ ಸ್ಪರ್ಧೆಗಳನ್ನು ಆಯೋಜಿಸಲಾಗಿದೆ.ಬನ್ನಿ ಭಾಗವಹಿಸಿ...
#BapujiEducationalInstitution #KalaUtsav",Unknown,2193,47,13,0.5714285714285714,0.28571428571428575,0.0,Praise,"In the sweet name of the Lord Jesus Christ, may your political journey be successful.",ஆண்டவராகிய இயேசு கிறிஸ்துவின் இனிதான நாமத்தினால் உங்களுக்கு வாழ்த்துக்கள் உங்கள் அரசியல் பயணம் வெற்றி அடைய,"Ashoka said he learned how to speak by watching this member of parliament, Mrs. Prabha.",ಅಶೋಕ    ಈ   ಸಂಸತ್   ಸದಸ್ಯೆ   ಶ್ರೀಮತಿ   ಪ್ರಭಾ ರವರನ್ನು  ನೋಡಿ  ಕಲಿ    ಹೇಗೆ   ಮಾತಾಡವುದನ್ನು ಅಂತ.,0.026136363636363635
1222192379465009,"ಮಹಿಳಾ ದಿನಾಚರಣೆ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ವಿಜಯವಾಣಿ ಪತ್ರಿಕೆ ನಡೆಸಿದ ಸಂದರ್ಶನದಲ್ಲಿ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಕ್ಷಣ...
#Vijayavani #ThoughtsShared",Unknown,2539,82,6,0.5,0.3333333333333333,0.0,Praise,Good initiative,Good initiative,"Do the work of the people, sister.",ಜನರ ಕೆಲಸ ಮಾಡಿ ಅಕ್ಕಾ 🙏,0.03078409090909091
1224515805899333,"ದಂತ ಆರೋಗ್ಯ ಹಾಗೂ ಸುರಕ್ಷತೆ ಬಗ್ಗೆ ವಿದ್ಯಾರ್ಥಿಗಳಲ್ಲಿ ಅರಿವು ಮೂಡಿಸಿದ ಸಂದರ್ಭ....
#DentalHealthAwareness #StudentWellness",Unknown,2072,39,13,0.09090909090909091,0.6909090909090908,0.2727272727272727,Praise,"Congratulations, madam.",ಅಭಿನಂದನೆಗಳು ಮೇಡಂ,"Pull out your teeth, there is no dentistry in your hospitals, Mangamaya.","ಹಲ್ಲು ಕೀಳಿಸಿಬಿಡೀ, ನಿಮ್ಮ ಆಸ್ಪತ್ರೆಗಳಲ್ಲೀ ದಂತರೋಗ ಇರೋದೇ ಇಲ್ಲ ಮಂಗಮಾಯ",0.024579545454545455
1225527929131454,"ನನ್ನ ಜನ್ಮದಿನವನ್ನು ಅರ್ಥಪೂರ್ಣವಾಗಿ ಆಚರಿಸಿದ  ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಹೃತ್ಪೂರ್ವಕ ಧನ್ಯವಾದಗಳು.
ನನ್ನ ಸಲಹೆಗೆ ಸ್ಪಂದಿಸಿ ಯಾವುದೇ ದುಂದುವೆಚ್ಚಗಳಿಗೆ ಆದ್ಯತೆ ‌ನೀಡದೆ ಜನಪರ ಕಾರ್ಯದ ಮೂಲಕ ಶುಭಕೋರಿದ ಎಲ್ಲರಿಗೂ‌ ನನ್ನ ನಮನಗಳು...
#NammaPrabha #davangere #MPOfDavangere #ForThePeople #birthdayblessings #teamprabhavikas",Unknown,1930,35,4,0.75,0.25,0.0,Praise,"Happy birthday, madam.",ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಮೇಡಂ,Help 1time,Help 1time,0.022772727272727274
1226148642402716,"ಕಾರ್ಯಕ್ಷೇತ್ರದಲ್ಲಿ ನನ್ನ ದಿನಚರಿ...
#NammaPrabha #MPOfDavangere #davangere #ForThePeople",Unknown,515,9,1,0.0,,0.0,Criticism,"Please give your feedback on the caste census, madam.",ಜಾತಿ ಗಣತಿ ಬಗ್ಗೆ ನಿಮ್ಮ ಪ್ರತಿಕ್ರಿಯೆ ಕೊಡಿ ಮೇಡಂ,No distinct negative comment,N/A,0.006068181818181818
1229474112070169,"“ಜಲವೇ ಜೀವನ”ಜಲ ಸಂರಕ್ಷಣೆಯ ಮೂಲಕ ಮಾತ್ರ ನೀರಿನ‌ಕೊರತೆ ಪರಿಹರಿಸಬಹುದು. ಜಲಶಕ್ತಿ, ಜಲ ಸುರಕ್ಷಿತ ಭಾರತದ ಒಂದು ಮಹತ್ವಾಕಾಂಕ್ಷೆ ಯೋಜನೆ ಆದರೆ ಅದನ್ನು ಕೇಂದ್ರ ಸರ್ಕಾರ ಸರಿಯಾಗಿ ತಲುಪಿಸಿದೆಯೇ? ಅಂತರ್ಜಲ ಕುಸಿಯುತ್ತಿದೆ ಲಕ್ಷಾಂತರ ಜನರು‌ ಕುಡಿಯುವ ನೀರಿನ ಕೊರತೆ ಅನುಭವಿಸುತ್ತಿದ್ದಾರೆ ಮತ್ತು ಕೇಂದ್ರದ ಪ್ರಮುಖ ಯೋಜನೆಗಳು ಸ್ಥಗಿತವಾಗಿವೆ ಈ ಬಗ್ಗೆ ಸಂಸತ್ ಸದನದಲ್ಲಿ ಮಾತನಾಡಿದ ಸಂದರ್ಭ
Indian National Congress 
Indian National Congress - Karnataka 

#WaterIsLife #SaveWater #JalShakti #WaterCrisis  #ParliamentDiscussion",Unknown,1228,76,1,1.0,,0.0,Praise,Very nice presentation,Very nice presentation,No distinct negative comment,N/A,0.015693181818181818
1230052595345654,"ದಾವಣಗೆರೆಯ ಭದ್ರಾ ಕಾಲುವೆಯ ಟೇಲ್-ಎಂಡ್ ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಾದ-ಹರಿಹರ, ಮಲೆಬೆನ್ನೂರು, ದಾವಣಗೆರೆ, ಹರಪನಹಳ್ಳಿ ಸೇರಿದಂತೆ ಸುಮಾರು 5,700 ಹೆಕ್ಟೇರ್ ಕೃಷಿ ಭೂಮಿಯನ್ನು ಹೊಂದಿದ್ದು, ನೂರಾರು ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಿಗೆ ನೀರು ಒದಗಿಸುತ್ತಿದೆ.ಈ ಕಾಲುವೆಗಳಲ್ಲಿ ಭಾರಿ ಹೂಳು ಶೇಖರಣೆಯಾಗಿರುವುದರಿಂದ ರೈತರು ವಾರ್ಷಿಕ ಒಂದೇ ಬೆಳೆಯುತ್ತಿದ್ದು ಆರ್ಥಿಕ ಸಂಕಷ್ಟಕ್ಕೆ ಒಳಗಾಗಿದ್ದಾರೆ.ಭದ್ರಾ ಕಾಲುವೆಯ ಹೂಳೆತ್ತಲು ಮತ್ತು ನೀರಿನ ಹರಿವನ್ನು ಸುಗಮಗೊಳಿಸಲು ಮತ್ತು ಆಧುನಿಕರಣಗೊಳಿಸಲು ಅಂದಾಜು ರೂ. 150 ಕೋಟಿಯ ವಿಶೇಷ ಅನುದಾನವನ್ನು ಕಾಲುವೆಗಳ ಕೊನೆ ಭಾಗದ ರೈತರ ಅನುಕೂಲಕ್ಕಾಗಿ ಬಿಡುಗಡೆ ಮಾಡಬೇಕು ಎಂದು ಸಂಸತ್ತಿನಲ್ಲಿ ಮಾತನಾಡಲಾಯಿತು.
Indian National Congress 
Indian National Congress - Karnataka 

#BhadraCanal #Davangere #Harihar #Malebennur #Harapanahalli #Farmers",Unknown,4520,189,7,0.7142857142857143,0.2380952380952381,0.0,Praise,Super Speech Like God bless You Like,Super Speech Akka God bless You Akka 🙏🙏,Namma samsadaru namma davangerege uper bhadra prajact ge anudana keliddu tumba kushi pado vesya namma raitata pratinidiyage samsatanalli mandisida nemage anata danyavagalu medam,Namma samsadaru namma davangerege uper bhadra prajact ge anudana keliddu tumba kushi pado vesya namma raitata pratinidiyage samsatanalli mandisida nemage anata danyavagalu medam,0.055738636363636365
1230427451974835,"ಮಾರ್ಚ್ 23 ರಂದು ಬೆಳಗ್ಗೆ 11 ಗಂಟೆಗೆ ದಾವಣಗೆರೆ ನಗರದ ಎಸ್ ಎಸ್ ಎಂ ಕಲ್ಚರಲ್ ಸೆಂಟರ್ ನಲ್ಲಿ ಮಿಸ್- ಪಾರ್ವತಿ ಹೆಸರಿನಲ್ಲಿ ಅಂತರಾಷ್ಟ್ರೀಯ ಮಹಿಳಾ ದಿನಾಚರಣೆ ಸಮಾರಂಭ ಆಯೋಜಿಸಲಾಗಿದೆ ಈ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಖ್ಯಾತ ಚಿತ್ರನಟಿ ಶ್ರೀಮತಿ ಅನುಪ್ರಭಾಕರ್ ಮುಖರ್ಜಿಯವರು ಭಾಗವಹಿಸುತ್ತಿದ್ದಾರೆ.ಈ ಸಮಾರಂಭಕ್ಕೆ ತಮ್ಮೆಲ್ಲರಿಗೂ ಆತ್ಮೀಯ ಸ್ವಾಗತ....
#InternationalWomensDay #MissParvathi #Davangere #SSMCulturalCenter #AnuPrabhakarMukherjee",Unknown,1119,21,3,-1.0,,1.0,Criticism,"This is their family program, a public program, it&#39;s all propaganda for Allah.",ಇದು ಅವರಕುಟುಂಬದ ಕಾರ್ಯಕ್ರಮ ಸಾರ್ವಜನಿಕ ಕಾರ್ಯಕ್ರಮ ಅಲ್ಲಾ ಅವರ ಪ್ರಚಾರ ಅಷ್ಟೆ,No distinct negative comment,N/A,0.013227272727272728
1230489978635249,"ಮಾರ್ಚ್ -23 ರಂದು ದಾವಣಗೆರೆಯ ಎಸ್ ಎಸ್ ಎಂ 
ಕಲ್ಚರಲ್ ಸೆಂಟರ್ ನಲ್ಲಿ ಮಿಸ್- ಪಾರ್ವತಿ ಹೆಸರಿನಲ್ಲಿ ಆಯೋಜಿಸಿರುವ ಅಂತರಾಷ್ಟ್ರೀಯ ಮಹಿಳಾ ದಿನಾಚರಣೆ ಸಮಾರಂಭದಲ್ಲಿ ನಮ್ಮ ದಾವಣಗೆರೆಯವರೇ ಆದ ಹಿರಿಯ ಪತ್ರಕರ್ತರು ಹಾಗೂ ಬರಹಗಾರರಾದ ಶ್ರೀಮತಿ‌ ಪ್ರೀತಿ‌ನಾಗರಾಜ್ ಅವರು ಭಾಗವಹಿಸಲಿದ್ದಾರೆ.ಈ ಸಮಾರಂಭಕ್ಕೆ ತಮ್ಮೆಲ್ಲರಿಗೂ ಆತ್ಮೀಯ ಸ್ವಾಗತ...
#MissParvathi #InternationalWomensDay #Davangere #SSMCulturalCenter #PritiNagaraj",Unknown,160,5,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.001943181818181818
1231891901828390,"ನವದೆಹಲಿ ಸಂಸತ್ ಭವನದ ಸಭಾಂಗಣದಲ್ಲಿ 
ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಸಚಿವಾಲಯದ ಸ್ಥಾಯಿ ಸಮಿತಿಯ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು.ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಮಹತ್ವ ವಿಚಾರಗಳ ಕುರಿತು ಸಭೆಯಲ್ಲಿ ಚರ್ಚೆ ನಡೆಸಲಾಯಿತು.
#Parliament #HealthCommittee #HealthMinistry #FamilyWelfare",Unknown,659,15,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.007840909090909091
1232413048442942,"Success doesn’t come instantly, but continuous effort will surely bring it.
#NammaPrabha #MPOfDavangere",Unknown,791,9,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.00921590909090909
1233122271705353,"ದಾವಣಗೆರೆಯ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಯ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಕ್ಷಣಗಳು
S S Mallikarjun 
#Davanagere #OldPBRoad #Khabrastan #Construction #BhoomiPooja",Unknown,5230,126,5,0.2,0.20000000000000004,0.0,Praise,"Smart City Kisiki Government has approved the request, Madam.",ಸ್ಮಾರ್ಟ್ ಸಿಟಿ ಕಿಸಿಕಿ ಸರಕಾರ ಮಂಜೂರು ಕರೆಗ ಮೇಡಂ,"No matter how many times you run, yours is the only one that runs.","ಮಾಡೀ ಎಷ್ಟಾದರೂ ಸಾಬರು ಓಟೇ, ಓಟಿನ ಮೇಲೇನೇ ನಿಮ್ಮದುಕೂ,,",0.06235227272727273
1233178125033101,"2024-25 ನೇ ಸಾಲಿನ ಸಂಸದರ ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆಯಡಿ ದಾವಣಗೆರೆ ಹಳೆ ಪಿ ಬಿ ರಸ್ತೆಯ ಖಬರಸ್ತಾನದಲ್ಲಿ ವಜುಖಾನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಗೆ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು.
S S Mallikarjun 
#MPFunds #WuzuKhanaConstruction #Khabrastan #PBRoad #BhoomiPooja",Unknown,425,8,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0050227272727272725
1233910391626541,"ನವದೆಹಲಿಯಲ್ಲಿ ಸಂಸತ್ ಭವನದ ಆವರಣದಲ್ಲಿ  ಪ್ರಸಕ್ತ ವಿದ್ಯಮಾನಗಳ ಕುರಿತು ಮಾಧ್ಯಮಗಳೊಂದಿಗೆ ಮಾತನಾಡಲಾಯಿತು.
#MediaInteraction #ParliamentPremises #NewDelhi",Unknown,708,4,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.008147727272727273
