post_id,post_caption,content_type,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,most_positive_comment,original_positive_context,most_negative_comment,original_negative_context,weighted_engagement_rate
1205555671128680,"ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ‌ ಕರ್ನಾಟಕ ರಾಜ್ಯ‌  4.30 ಲಕ್ಷ ಕೋಟಿ ತೆರಿಗೆ ಪಾವತಿಸುತ್ತಿದೆ ಆದರೆ ನಮಗೆ ಪ್ರತಿ 1 ರೂಪಾಯಿಗೆ ಕೇವಲ 13 ಪೈಸೆ ಮಾತ್ರ ಮರಳಿ ಸಿಗುತ್ತಿದೆ ಇದರಿಂದ ಅಭಿವೃದ್ಧಿ ಹೇಗೆ ಸಾಧ್ಯವಾಗಲಿದೆ ಈ ಬಗ್ಗೆ ಕೇಂದ್ರ ಸರ್ಕಾರ ಯೋಚಿಸಬೇಕಿದೆ
#EconomicJustice #RevenueShare #MPOfDavangere",Unknown,144,45,1,1.0,,0.0,Praise,Congratulations to you for reciting the verses of the omniscient poet in Parliament House.,ಸಂಸತ ಭವನದಲ್ಲಿ ಸರ್ವಜ್ಞ ಕವಿಯ ವಚನಗಳನ್ನಾಡಿದ ತಮಗೆ ಅಭಿನಂದನೆಗಳು,No distinct negative comment,N/A,0.0026704545454545453
1208007077550206,"ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಅನಿಸಿಕೆ ಹಂಚಿಕೊಂಡ ಕ್ಷಣ.
#NammaPrabha #MPOfDavangere",Unknown,377,10,3,1.0,0.0,0.0,Praise,Make Harihara happy.,ಹರಿಹರವನ್ನು ಅಭಿರುದ್ದಿ ಮಾಡಿ,No distinct negative comment,N/A,0.004545454545454545
1209712270713020,#mahakumbh,Unknown,2657,24,2,0.5,0.5,0.0,Praise,Jai Hind Nation,ಜೈ ಹಿಂದ್ ರಾಷ್ಟ್ರ 🚩🇮🇳,Super akka ri,Super akka ri 🙏,0.030761363636363635
1211476397203274,"ಮಹಾಶಿವರಾತ್ರಿ ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು. 

ತ್ರಿದಳಂ ತ್ರಿಗುಣಾಕಾರಂ
ತ್ರಿನೇತ್ರಚ; ತ್ರಿಯಾಯುಧಂ
ತ್ರಿಜನ್ಮ ಪಾಪಸಂಹಾರಂ
ಏಕಬಿಲ್ವಂ ಶಿವಾರ್ಪಣಂ 

ಶಿವನ ಅನುಗ್ರಹದಿಂದ ನಿಮ್ಮ ಜೀವನದಲ್ಲಿ ಶಾಂತಿ, ಸಂತೋಷ ಮತ್ತು ಸಮೃದ್ಧಿ ನೆಲೆಸಲಿ. 
ಓಂ ನಮಃ ಶಿವಾಯ.
#MahaShivaratri #LordShiva",Unknown,704,54,1,1.0,,0.0,Praise,"Warm wishes for Ugadi to you and your family, Madam.",ತಮ್ಮಗೂ ಮತ್ತು ತಮ್ಮ ಕುಟುಂಬಕ್ಕೂ ಯುಗಾದಿ ಹಬ್ಬದ ಹಾರ್ಧಿಕ ಶುಭಾಶಯಗಳು ಮೇಡಂ.,No distinct negative comment,N/A,0.009238636363636364
1212302420454005,"ವಾರದ ವರದಿ; ಪ್ರಗತಿ ಮತ್ತು ಸೇವೆಯ ಹಾದಿ....
Feb 10 - Feb 16
#NammaPrabha #MPOfDavangere",Unknown,44,0,1,1.0,,0.0,Praise,Good wishes,Good wishes,No distinct negative comment,N/A,0.0005113636363636364
1212612090423038,"ಭಕ್ತಿಯ ಗಾನಸುಧೆ.....
ಮಹಾಶಿವರಾತ್ರಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತ ದಾವಣಗೆರೆಯ
ಶಿವಧ್ಯಾನ ಮಂದಿರದ ಆವರಣದಲ್ಲಿ‌ ಖ್ಯಾತ ಹಿನ್ನೆಲೆ ಗಾಯಕರಾದ ಶ್ರೀಮತಿ ಅರ್ಚನ ಉಡುಪ ಹಾಗೂ ತಂಡದವರಿಂದ ನಡೆದ  ಭಕ್ತಿ- ಮಂಜರಿ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಭಕ್ತಿಯ ಗಾನಸುಧೆಯನ್ನು ಹರಿಸಿದ ಗಾಯನವೃಂದವು ಭಾವನಾತ್ಮಕ ಮತ್ತು ಆಧ್ಯಾತ್ಮಿಕ ಅನುಭವವನ್ನು ನೀಡಿದರು.ತಂಡದವರ ಅತ್ಯಂತ ಶ್ರದ್ಧೆ ಮತ್ತು ತನ್ಮಯತೆಯ ಗಾಯನ ಅಲ್ಲಿ ನೆರೆದಿದ್ದವರಿಗೆ  ದೈವಿಕ ಲೋಕದ ಅನುಭವ ನೀಡಿತ್ತು ಹಾಗೂ ಅವರ ಹಾಡುಗಾರಿಕೆಯು ಕೇವಲ ಸಂಗೀತವಷ್ಟೇ ಅಲ್ಲದೇ ಭಕ್ತಿಯ ಹರಿವಿನಂತೆ ಮನಸ್ಸಿಗೆ ಆನಂದ ತಂದಿತ್ತು.
#ShivaRatriSpecial #BhaktiManjari",Unknown,515,7,1,0.0,,0.0,Criticism,Turtle,ಆಮ,No distinct negative comment,N/A,0.0060227272727272725
1212634323754148,"ಪ್ರೀತಿಯ ವಿದ್ಯಾರ್ಥಿಗಳೇ
ದ್ವಿತೀಯ ಪಿಯುಸಿ ವಿದ್ಯಾರ್ಥಿ ಜೀವನದ ಬಹುಮುಖ್ಯ ಘಟ್ಟ.ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಯಲ್ಲಿ ದ್ವಿತೀಯ ಪಿಯುಸಿ ಪರೀಕ್ಷೆ ಬರೆಯುತ್ತಿರುವ ಎಲ್ಲಾ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಶುಭವಾಗಲಿ.ನೀವು  ಒಂದು ಮಹತ್ವದ ಹಂತವನ್ನು ತಲುಪುತ್ತಿರುವ ಸಮಯ ಇದು. ದ್ವಿತೀಯ ಪಿಯುಸಿ ಪರೀಕ್ಷೆಗಳು ನಿಮ್ಮ ಭವಿಷ್ಯದ ಕನಸುಗಳಿಗೆ ದಾರಿ ತೋರಿಸುತ್ತವೆ. ನಿಮ್ಮ ಶ್ರಮ, ವಿದ್ಯಾಭ್ಯಾಸ ಜೊತೆಗೆ ದೃಢಸಂಕಲ್ಪದೊಂದಿಗೆ ನೀವು ಈ ಹಂತವನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಮುನ್ನಡೆಸುತ್ತೀರಾ ಎಂಬ ವಿಶ್ವಾಸವಿದೆ.ಪರೀಕ್ಷೆಗಳು ಕೇವಲ ಅಂಕಗಳನ್ನು ಪಡೆಯುವ ಹಂತವಲ್ಲ. ಅವು ನಿಮ್ಮ ಬದುಕಿನ ಮಹತ್ತರ ಪಾಠಗಳನ್ನು ಕಲಿಸುವ ಸೂಕ್ತ ಅವಕಾಶಗಳು. ಈ ಸಮಯದಲ್ಲಿ ಶಿಸ್ತಿನ ಜೀವನ ಮತ್ತು ಯೋಜಿತ ಅಧ್ಯಯನ ನಿಮಗೆ ಅತ್ಯಂತ ಸಹಾಯಕವಾಗಬಹುದು.ತಪ್ಪದೇ ನಿಮ್ಮ ಆರೋಗ್ಯದ ಕಡೆ ಗಮನ ಹರಿಸಿ.  ಆತ್ಮವಿಶ್ವಾಸದಿಂದ ಪರೀಕ್ಷೆ ಬರೆಯಿರಿ.ಆಲ್ ದ ಬೆಸ್ಟ್ .....ಮಕ್ಕಳೇ
#PUCExams #BestOfLuck #StayFocused",Unknown,4562,255,31,0.6666666666666666,0.3678160919540231,0.06666666666666667,Praise,Thank you to all the parents of the students.,ಎಲ್ಲಾ ವಿದ್ಯಾರ್ಥಿಗಳ ತಂದೆ ತಾಯಿಗಳ ಧನ್ಯವಾದಗಳು 🙏🙏🙏,"Good. In Modi&#39;s era, they are ruining the boys by teaching everyone about corruption and making them workaholics.",Good. Modi ಕಾಲದಲ್ಲಿ ಓದಬೇಕಿಲ್ಲ ಎಲ್ಲರಿಗೂ ಭ್ರಷ್ಟಾಚಾರ ದ ಪಾಠ ಹೇಳಿಕೊಟ್ಟು ಕಾರ್ಯ ಕರ್ತ ರನ್ನಾಗಿ ಮಾಡಿಕೊಂಡು ಹುಡುಗರನ್ನು ಹಾಳು ಮಾಡುತ್ತಿದ್ದಾರೆ.,0.05798863636363636
1212649423752638,"ಮಹಾಶಿವರಾತ್ರಿ ಹಬ್ಬದ ಮಹೋತ್ಸವದಲ್ಲಿನ ಕ್ಷಣಗಳು..
#NammaPrabha #MPOfDavangere",Unknown,2744,23,13,0.5,0.3,0.0,Praise,God bless you mam good evening,God  bless  you  mam  good  evening,3ಿ 3ಿ 3,3ಿ 3ಿ 3,0.03185227272727273
1213003737050540,"ದಾವಣಗೆರೆಯಲ್ಲಿ ನನ್ನ ದಿನಸೂಚಿ..
#NammaPrabha #MPOfDavangere",Unknown,379,12,1,0.0,,0.0,Public Safety,Model MPs,ಮಾದರಿ ಸಂಸದರು,No distinct negative comment,N/A,0.004590909090909091
1213119423705638,"ಚನ್ನಗಿರಿ ಕ್ಷೇತ್ರದಲ್ಲಿ ಕಾರ್ಯಕರ್ತರ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ ನೀಡಲಾಯಿತು. ಈ ವೇಳೆ ಸ್ಥಳೀಯ ನಾಗರೀಕರ ಕುಂದುಕೊರತೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು.ರಸ್ತೆ,ಚರಂಡಿ ವ್ಯವಸ್ಥೆ, ಸ್ವಚ್ಚತೆ ಹಾಗೂ ಸಮರ್ಪಕ ಕುಡಿಯುವ ನೀರು ಸೇರಿದಂತೆ ಮೂಲಭೂತ ಸೌಲಭ್ಯಗಳ ಕುರಿತು ವಿಚಾರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,329,9,3,0.6666666666666666,0.33333333333333337,0.0,Praise,"The MP of the district is looking at the sewage systems in the villages. First of all, Madam, I congratulate you for your work ethic. Madam, you are truly an educated woman, a direct, bold and persistent leader who is in tune with the public. We are all proud and blessed to have supported you and won. Madam",ಜಿಲ್ಲೆ ಯ ಎಂಪಿ ಯವ್ರು ಬಂದ್ ಗ್ರಾಮಗಳಲ್ಲಿ ಚರಂಡಿ ವ್ಯವಸ್ಥೆ ಗಳು ಹೇಗಿದೆ ಅಂತ ನೋಡ್ತಿರೋದು ಇದೆ ಮೊದ್ಲು ಮೇಡಂ ನಿಮ್ಮ ಕಾರ್ಯ ಪ್ರವೃತ್ತಿ ಗೆ ನನ್ನ ಅಭಿನಂದನೆಗಳು ಮೇಡಂ 🙏🙏🥰🥰ನಿಜಕ್ಕೂ ಒಬ್ಬ ವಿದ್ಯಾವಂತ ಮಹಿಳೆ ಸಾರ್ವಜನಿಕ ರ ಜೊತೆಗೆ ಪಳಗುವಂತಹ ನೇರ ದಿಟ್ಟ ನಿರಂತರ ನಾಯಕಿಯನ್ನ ನಾವೆಲ್ಲ ಸಪೋರ್ಟ್ ಮಾಡಿ ಗೆಲ್ಲುಸ್ಕೊಂಡಿದ್ದು ನಿಜಕ್ಕೂ ಹೆಮ್ಮೆ ಜೊತೆಗೆ ಪುಣ್ಯ ಮೇಡಂ 🙏💐,Am I also saying that Parvati&#39;s opinion is correct?,ಪಾರ್ವತಿ  ಅವರ   ಅಭಿಪ್ರಾಯ  ಸರಿ ಎಂದು   ನಾನು ಕೂಡಾ   ಹೇಳುತ್ತಿದ್ದೇನೇ,0.003977272727272727
1213231293694451,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕಿನ ನುಗ್ಗಿಹಳ್ಳಿ ಗ್ರಾಮದ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ಪರಿಶೀಲನೆ ನಡೆಸಲಾಯಿತು. ಆಸ್ಪತ್ರೆಗೆ ಆಗಮಿಸುವ ರೋಗಿಗಳಿಗೆ ಸಮರ್ಪಕ ಚಿಕಿತ್ಸೆ ದೊರೆಯಬೇಕು‌ ಈ ನಿಟ್ಟಿನಲ್ಲಿ ವೈದ್ಯರು ಕಾರ್ಯನಿರ್ವಹಿಸಬೇಕು ಎಂದು ಸೂಚನೆ ನೀಡಲಾಯಿತು.
#PrimaryHealthCare #MedicalSupport",Unknown,171,2,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.002
1213255057025408,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕಿನ ಹೊನ್ನೆಮರದಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಗ್ರಾಮೀಣಭಾಗದ ರೈತರ ಸಮಸ್ಯೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಮುಖಂಡರೊಂದಿಗೆ ವಿವಿಧ ವಿಚಾರಗಳ ಬಗ್ಗೆ ಚರ್ಚೆ ನಡೆಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,141,6,1,1.0,,0.0,Criticism,Godblessyou,Godblessyou,No distinct negative comment,N/A,0.00175
1213346187016295,"ದಾವಣಗೆರೆ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರನ್ನು ಭೇಟಿ ಮಾಡಲಾಯಿತು. ಸಮಾರಂಭಗಳಿಗೆ ಆತ್ಮೀಯವಾಗಿ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು. ಜನರ ಕೆಲಸಗಳಿಗೆ ನನ್ನ ಮೊದಲ ಆದ್ಯತೆ
#NammaPrabha #MPOfDavangere",Unknown,178,8,1,1.0,,0.0,Praise,Congratulations,Congratulations 👏,No distinct negative comment,N/A,0.002215909090909091
1213756976975216,"ಪ್ರಕೃತಿವಿಕೋಪ,ಅಗ್ನಿದುರಂತ,ರಸ್ತೆ ಅಪಘಾತ,ಕಟ್ಟಡ ದುರಂತದ ತುರ್ತು ಸಂದರ್ಭದಲ್ಲಿ ಜನರ ರಕ್ಷಣೆಗೆ ಸ್ಪಂದಿಸುವಲ್ಲಿ ಪ್ರಮುಖ ಪಾತ್ರ ವಹಿಸುವ ಎಲ್ಲಾ ರಕ್ಷಣಾಪಡೆಗಳ ಕರ್ತವ್ಯವನ್ನು ಗೌರವಿಸೋಣ
#CivilDefenceDay #ArmyLife",Unknown,26,0,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0003068181818181818
1213825763635004,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಭೇಟಿಯಾದ ವಿದ್ಯಾರ್ಥಿನಿಯರ ಸಮಸ್ಯೆಗಳನ್ನು ಆಲಿಸಲಾಯಿತು ಹಾಗೂ ಸೂಕ್ತ ಕ್ರಮ ಕೈಗೊಳ್ಳುವ ಭರವಸೆ ನೀಡಲಾಯಿತು ಜೊತೆಗೆ ಸಾರ್ವಜನಿಕರ ಕುಂದುಕೊರತೆಗಳ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,154,4,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0018636363636363635
1213843666966547,"ವಿದ್ಯಾರ್ಥಿಗಳು ಉತ್ತಮ ವಿದ್ಯಾಭ್ಯಾಸ ಮಾಡುವ ಮೂಲಕ ನೀವು ಓದಿದ ಶಾಲೆಗೆ ಕೀರ್ತಿ ತರಬೇಕು ಎಂಬುದು ನನ್ನ ಅಭಿಲಾಷೆ...
#StudyMotivation #EducationMatters",Unknown,344,7,5,1.0,0.0,0.0,Praise,"We are grateful to have you, Madam.",ನಿಮ್ಮನ್ನ ಪಡೆದ ನಾವುಗಳು ದನ್ಯರು ಮೇಡಂ 👌👌👌,No distinct negative comment,N/A,0.004125
1213881056962808,"ಮಲೇಬೆನ್ನೂರು ಸಮೀಪದ ಕುಂಬಳೂರು ಗ್ರಾಮದಲ್ಲಿ ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಗ್ರಾಮ ಪಂಚಾಯ್ತಿ ನೂತನ ಕಟ್ಟಡವಾದ ರಾಜೀವ್‌ಗಾಂಧಿ ಸೇವಾ ಕೇಂದ್ರದ ಉದ್ಘಾಟನೆ ನೆರವೇರಿಸಿ ಮಾತನಾಡಲಾಯಿತು.
#RajivGandhiSevaKendra #GramPanchayat",Unknown,101,8,2,0.5,0.5,0.0,Praise,Congratulations,Congratulations,Long live the Congress party,कांग्रेस पार्टी जिंदाबाद,0.0013522727272727274
1213899593627621,"ಮಲೇಬೆನ್ನೂರು ಸಮೀಪದ ಕುಂಬಳೂರು ಗ್ರಾಮದಲ್ಲಿ ಅತ್ಯಂತ ವ್ಯವಸ್ಥಿತವಾಗಿ ಹಾಗೂ ಮಾದರಿಯಾಗಿ ಗ್ರಾಮಪಂಚಾಯತ್ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಇದೇ ರೀತಿ ಎಲ್ಲಾ ಗ್ರಾಮಗಳಲ್ಲೂ ವ್ಯವಸ್ಥಿತವಾಗಿ ಕಟ್ಟಡಗಳು ನಿರ್ಮಾಣವಾಗಬೇಕು ಹಾಗೂ ಜನಸ್ನೇಹಿಯಾಗಿರಬೇಕು.
#NammaPrabha #MPOfDavangere",Unknown,139,2,1,1.0,,0.0,Praise,Congratulations,Congratulations,No distinct negative comment,N/A,0.0016363636363636363
1213916703625910,"ದಾವಣಗೆರೆ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಶುಕ್ರವಾರದ ದಿನಚರಿ....
#NammaPrabha #MPOfDavangere",Unknown,376,11,8,-1.0,,1.0,Criticism,Madam Basavapatna is banned.,ಮೇಡಮ್ ಬಸವಪಟ್ಟಣಕ್ಕೆ banni,No distinct negative comment,N/A,0.004613636363636364
